burn,skin,r,g,b
0,0,219,183,157
0,0,217,183,158
0,0,217,185,162
0,0,215,185,161
0,0,211,183,161
0,0,210,182,161
0,0,208,181,162
0,0,202,177,157
0,0,194,171,153
0,0,186,166,155
0,0,180,164,164
0,0,171,160,166
0,0,169,159,168
0,0,164,161,170
0,0,158,156,169
0,0,146,148,161
0,0,140,143,160
0,0,137,144,162
0,0,133,140,159
0,0,139,146,164
0,0,144,151,169
0,0,150,153,170
0,0,156,158,173
0,0,163,162,176
0,0,161,160,174
0,0,155,153,166
0,0,151,149,162
0,0,146,144,157
0,0,135,135,147
0,0,126,126,138
0,0,118,118,130
0,0,110,109,123
0,0,99,101,116
0,0,94,96,111
0,0,85,88,105
0,0,83,86,103
0,0,83,89,105
0,0,91,97,113
0,0,102,109,127
0,0,111,118,136
0,0,116,123,141
0,0,116,123,142
0,0,118,125,144
0,0,121,128,147
0,0,122,129,148
0,0,121,127,149
0,0,124,130,152
0,0,131,137,159
0,0,133,141,164
0,0,131,139,162
0,0,131,138,164
0,0,131,138,164
0,0,153,95,49
0,0,155,94,47
0,0,159,93,43
0,0,160,93,41
0,0,162,92,41
0,0,160,92,45
0,0,156,93,50
0,0,150,94,59
0,0,127,80,52
0,0,89,48,26
0,0,64,26,5
0,0,68,30,9
0,0,93,49,24
0,0,126,77,45
0,0,146,92,54
0,0,145,86,46
0,0,147,82,42
0,0,148,80,43
0,0,143,77,42
0,0,140,78,41
0,0,137,77,41
0,0,137,77,41
0,0,140,78,41
0,0,141,79,42
0,0,143,81,42
0,0,140,81,41
0,0,146,88,50
0,0,140,87,53
0,0,125,80,51
0,0,88,47,25
0,0,60,24,8
0,0,85,54,33
0,0,152,122,96
0,0,185,156,124
0,0,208,179,147
0,0,212,182,154
0,0,216,187,157
0,0,216,185,157
0,0,211,180,152
0,0,211,179,154
0,0,206,176,150
0,0,200,170,146
0,0,194,164,140
0,0,191,159,138
0,0,192,160,137
0,0,193,165,143
0,0,197,166,145
0,0,196,170,145
0,0,187,164,130
0,0,184,164,127
0,0,184,164,129
0,0,182,163,131
0,0,179,162,132
0,0,178,161,133
0,0,179,162,136
0,0,177,159,135
0,0,180,164,139
0,0,180,163,143
0,0,178,160,138
0,0,179,158,139
0,0,177,156,135
0,0,180,155,135
0,0,177,155,134
0,0,177,155,132
0,0,173,151,130
0,0,168,147,126
0,0,168,147,126
0,0,166,143,125
0,0,162,140,119
0,0,169,144,122
0,0,172,147,127
0,0,164,135,117
0,0,109,80,62
0,0,86,55,37
0,0,78,42,26
0,0,83,48,29
0,0,84,47,29
0,0,83,46,28
0,0,87,48,31
0,0,85,47,24
0,0,81,49,10
0,0,82,51,5
0,0,88,56,9
0,0,95,61,15
0,0,105,69,21
0,0,115,79,31
0,0,123,85,38
0,0,127,91,41
0,0,130,94,46
0,0,152,116,68
0,0,167,135,86
0,0,176,145,98
0,0,176,150,101
0,0,156,132,84
0,0,124,102,53
0,0,109,86,36
0,0,96,74,16
0,0,112,88,26
0,0,142,113,53
0,0,174,142,83
0,0,193,159,98
0,0,200,159,103
0,0,204,158,99
0,0,206,160,101
0,0,203,152,97
0,0,204,152,95
0,0,197,145,88
0,0,185,133,76
0,0,172,122,63
0,0,163,111,53
0,0,151,102,43
0,0,145,92,42
0,0,152,93,59
0,0,136,79,50
0,0,136,79,50
0,0,159,103,78
0,0,186,132,106
0,0,197,145,121
0,0,196,148,126
0,0,194,147,127
0,0,193,148,129
0,0,191,148,131
0,0,189,147,131
0,0,186,148,135
0,0,186,150,136
0,0,187,151,139
0,0,188,151,142
0,0,190,152,139
0,0,186,144,130
0,0,183,144,127
0,0,181,142,127
0,0,178,141,125
0,0,177,140,122
0,0,174,141,122
0,0,174,143,123
0,0,173,145,124
0,0,165,138,117
0,0,162,140,117
0,0,161,139,116
0,0,161,139,116
0,0,156,138,114
0,0,154,136,112
0,0,154,134,110
0,0,156,131,109
0,0,162,125,107
0,0,153,110,93
0,0,147,104,85
0,0,150,105,86
0,0,147,102,81
0,0,154,108,85
0,0,184,140,115
0,0,223,177,151
0,0,231,187,160
0,0,231,187,160
0,0,230,189,161
0,0,230,191,162
0,0,230,190,164
0,0,229,192,166
0,0,229,193,167
0,0,230,193,166
0,0,231,195,163
0,0,231,195,163
0,0,232,196,164
0,0,232,196,164
0,0,233,197,165
0,0,233,197,165
0,0,235,196,165
0,0,235,196,165
0,0,235,196,165
0,0,235,196,165
0,0,235,194,164
0,0,235,194,164
0,0,235,194,164
0,0,235,194,164
0,0,234,193,163
0,0,234,193,163
0,0,233,192,162
0,0,233,192,162
0,0,233,192,162
0,0,233,192,162
0,0,233,192,162
0,0,233,192,162
0,0,232,193,164
0,0,232,193,164
0,0,232,193,164
0,0,232,193,164
0,0,229,192,165
0,0,228,191,164
0,0,228,191,164
0,0,227,190,163
0,0,226,189,162
0,0,226,189,162
0,0,225,188,161
0,0,225,188,161
0,0,224,189,161
0,0,223,188,160
0,0,221,187,160
0,0,220,184,158
0,0,218,182,156
0,0,216,182,157
0,0,217,185,162
0,0,214,184,160
0,0,211,183,161
0,0,211,183,162
0,0,209,182,163
0,0,205,178,159
0,0,198,172,155
0,0,190,168,155
0,0,181,163,161
0,0,172,161,165
0,0,170,160,169
0,0,168,163,170
0,0,160,157,168
0,0,148,148,160
0,0,139,141,156
0,0,135,141,157
0,0,137,140,157
0,0,144,150,166
0,0,153,159,175
0,0,158,161,176
0,0,162,161,175
0,0,163,161,174
0,0,159,157,170
0,0,153,151,164
0,0,148,146,159
0,0,141,139,150
0,0,130,130,142
0,0,120,120,132
0,0,110,110,122
0,0,102,101,115
0,0,92,94,109
0,0,87,89,104
0,0,83,86,101
0,0,84,87,104
0,0,85,91,107
0,0,95,101,117
0,0,106,113,131
0,0,114,121,139
0,0,116,123,141
0,0,114,121,139
0,0,121,128,147
0,0,124,131,150
0,0,126,133,152
0,0,125,132,151
0,0,128,134,156
0,0,133,139,161
0,0,134,142,163
0,0,132,140,163
0,0,129,136,162
0,0,128,135,161
0,0,152,94,48
0,0,154,93,46
0,0,158,92,42
0,0,159,92,40
0,0,161,91,40
0,0,160,92,45
0,0,156,93,50
0,0,150,94,59
0,0,129,82,54
0,0,93,51,29
0,0,66,28,7
0,0,66,28,5
0,0,90,46,21
0,0,125,76,44
0,0,148,94,56
0,0,148,89,49
0,0,149,84,44
0,0,148,83,43
0,0,144,80,42
0,0,141,79,42
0,0,138,78,42
0,0,139,79,43
0,0,142,80,43
0,0,143,79,43
0,0,146,83,42
0,0,143,81,42
0,0,144,86,48
0,0,137,85,48
0,0,125,78,50
0,0,92,52,27
0,0,64,29,10
0,0,87,56,35
0,0,145,115,89
0,0,179,150,120
0,0,203,174,144
0,0,208,178,150
0,0,211,182,152
0,0,208,179,147
0,0,202,173,141
0,0,201,172,142
0,0,194,167,137
0,0,191,164,135
0,0,187,160,131
0,0,185,158,131
0,0,186,158,134
0,0,186,160,137
0,0,187,159,137
0,0,185,159,136
0,0,179,152,125
0,0,179,152,123
0,0,177,151,124
0,0,174,150,122
0,0,171,150,121
0,0,169,149,122
0,0,166,149,123
0,0,165,148,122
0,0,160,144,118
0,0,159,143,120
0,0,158,140,118
0,0,157,139,119
0,0,156,138,116
0,0,158,137,118
0,0,160,137,119
0,0,160,137,121
0,0,147,126,109
0,0,141,122,107
0,0,143,124,107
0,0,141,120,103
0,0,136,113,97
0,0,140,117,101
0,0,144,118,103
0,0,134,106,92
0,0,92,63,49
0,0,78,46,35
0,0,79,45,33
0,0,88,54,42
0,0,87,51,39
0,0,83,47,35
0,0,84,46,35
0,0,83,46,28
0,0,82,48,20
0,0,82,49,14
0,0,82,48,10
0,0,83,48,10
0,0,87,49,10
0,0,90,51,12
0,0,95,53,15
0,0,95,56,15
0,0,83,44,3
0,0,94,57,15
0,0,96,61,21
0,0,100,67,26
0,0,114,85,45
0,0,126,98,58
0,0,124,101,59
0,0,126,103,59
0,0,100,80,27
0,0,96,77,19
0,0,110,88,30
0,0,148,122,65
0,0,190,158,101
0,0,207,170,115
0,0,202,162,103
0,0,193,147,88
0,0,214,163,106
0,0,219,169,110
0,0,221,169,109
0,0,215,164,101
0,0,210,160,97
0,0,206,157,91
0,0,196,148,82
0,0,187,136,73
0,0,194,135,79
0,0,173,113,59
0,0,162,102,50
0,0,172,114,64
0,0,189,133,86
0,0,194,140,96
0,0,189,137,98
0,0,184,136,100
0,0,180,133,105
0,0,177,131,107
0,0,172,127,106
0,0,165,124,106
0,0,159,120,105
0,0,156,116,104
0,0,153,115,106
0,0,153,113,101
0,0,149,107,93
0,0,144,105,88
0,0,141,102,85
0,0,139,100,83
0,0,138,99,82
0,0,137,100,82
0,0,137,102,83
0,0,136,103,84
0,0,135,104,86
0,0,133,105,84
0,0,131,106,84
0,0,131,106,84
0,0,127,107,83
0,0,126,104,83
0,0,124,102,79
0,0,125,100,78
0,0,136,105,85
0,0,136,101,82
0,0,139,104,84
0,0,145,109,87
0,0,144,106,83
0,0,151,114,88
0,0,187,147,121
0,0,224,185,156
0,0,228,189,158
0,0,229,190,159
0,0,229,190,159
0,0,228,192,160
0,0,228,193,163
0,0,229,194,164
0,0,227,193,165
0,0,230,195,165
0,0,232,196,164
0,0,232,196,164
0,0,233,197,165
0,0,233,197,165
0,0,233,197,165
0,0,234,198,166
0,0,236,197,166
0,0,236,197,166
0,0,235,196,165
0,0,235,196,165
0,0,235,194,164
0,0,235,194,164
0,0,234,193,163
0,0,234,193,163
0,0,233,192,162
0,0,233,192,162
0,0,232,191,161
0,0,232,191,161
0,0,232,191,161
0,0,232,191,161
0,0,232,191,161
0,0,232,191,161
0,0,231,192,163
0,0,231,192,163
0,0,231,192,163
0,0,231,192,163
0,0,228,191,164
0,0,227,190,163
0,0,227,190,163
0,0,226,189,162
0,0,225,188,161
0,0,225,188,161
0,0,223,188,160
0,0,223,188,158
0,0,223,188,160
0,0,223,188,160
0,0,220,186,159
0,0,219,185,158
0,0,217,183,158
0,0,214,182,157
0,0,215,185,161
0,0,214,184,160
0,0,211,183,161
0,0,212,184,162
0,0,210,183,162
0,0,206,179,158
0,0,201,174,155
0,0,194,171,155
0,0,180,162,158
0,0,170,160,161
0,0,169,160,165
0,0,168,161,168
0,0,159,156,165
0,0,147,145,156
0,0,136,138,150
0,0,134,137,152
0,0,138,141,156
0,0,149,152,167
0,0,158,162,174
0,0,161,163,176
0,0,162,162,174
0,0,161,159,170
0,0,157,154,163
0,0,151,148,157
0,0,145,143,154
0,0,137,135,146
0,0,125,125,137
0,0,113,113,125
0,0,104,104,116
0,0,95,95,107
0,0,86,88,101
0,0,81,83,96
0,0,79,82,97
0,0,80,83,100
0,0,85,91,107
0,0,97,103,119
0,0,109,116,134
0,0,117,124,142
0,0,119,126,144
0,0,117,124,142
0,0,125,132,151
0,0,129,136,154
0,0,131,138,156
0,0,129,136,155
0,0,131,138,157
0,0,135,141,163
0,0,134,142,163
0,0,131,139,162
0,0,128,135,161
0,0,127,134,160
0,0,153,95,49
0,0,154,93,46
0,0,158,92,42
0,0,159,91,42
0,0,161,91,42
0,0,159,91,44
0,0,155,92,49
0,0,149,93,58
0,0,130,83,55
0,0,96,54,32
0,0,67,29,8
0,0,65,24,2
0,0,87,43,16
0,0,125,76,44
0,0,149,95,59
0,0,150,91,51
0,0,152,87,47
0,0,150,85,45
0,0,147,83,45
0,0,144,82,45
0,0,140,80,44
0,0,140,80,44
0,0,143,81,44
0,0,145,81,43
0,0,148,83,43
0,0,145,81,43
0,0,144,86,48
0,0,136,84,47
0,0,126,79,51
0,0,96,56,31
0,0,66,31,11
0,0,86,55,34
0,0,129,99,73
0,0,161,132,102
0,0,182,151,122
0,0,183,154,124
0,0,186,157,125
0,0,184,156,119
0,0,177,151,114
0,0,177,151,114
0,0,170,144,109
0,0,167,141,108
0,0,165,139,106
0,0,165,138,108
0,0,164,137,110
0,0,162,136,113
0,0,160,132,110
0,0,157,129,107
0,0,160,127,108
0,0,161,126,107
0,0,156,125,105
0,0,152,124,102
0,0,149,123,98
0,0,144,123,96
0,0,142,122,97
0,0,141,121,94
0,0,143,126,100
0,0,142,124,100
0,0,143,123,99
0,0,140,122,98
0,0,140,122,98
0,0,144,123,102
0,0,146,123,105
0,0,147,124,108
0,0,148,127,108
0,0,142,124,104
0,0,144,126,106
0,0,144,123,104
0,0,140,117,99
0,0,144,121,103
0,0,147,121,104
0,0,136,109,92
0,0,85,56,40
0,0,71,39,26
0,0,72,39,24
0,0,80,47,32
0,0,78,42,28
0,0,76,38,25
0,0,80,42,29
0,0,81,44,28
0,0,87,52,30
0,0,87,53,26
0,0,87,52,24
0,0,87,50,21
0,0,89,50,21
0,0,92,48,19
0,0,94,49,20
0,0,93,50,18
0,0,101,56,25
0,0,93,50,18
0,0,82,41,9
0,0,83,47,13
0,0,91,56,24
0,0,86,56,22
0,0,88,59,25
0,0,102,78,40
0,0,107,89,41
0,0,116,100,48
0,0,141,124,72
0,0,176,150,99
0,0,198,167,113
0,0,199,166,113
0,0,195,158,103
0,0,195,150,95
0,0,217,168,112
0,0,223,174,115
0,0,225,173,113
0,0,221,170,105
0,0,223,174,108
0,0,230,181,112
0,0,228,181,113
0,0,222,172,99
0,0,218,160,78
0,0,208,147,64
0,0,195,134,53
0,0,184,125,45
0,0,177,119,45
0,0,167,113,43
0,0,163,109,47
0,0,159,108,51
0,0,159,108,61
0,0,155,108,66
0,0,150,104,70
0,0,147,102,71
0,0,143,98,75
0,0,140,97,78
0,0,138,96,80
0,0,138,96,80
0,0,133,91,75
0,0,132,90,74
0,0,130,88,72
0,0,129,87,71
0,0,130,88,72
0,0,132,90,74
0,0,132,94,75
0,0,134,95,78
0,0,141,106,87
0,0,142,107,87
0,0,141,109,88
0,0,142,111,90
0,0,142,114,93
0,0,144,113,93
0,0,142,114,93
0,0,142,114,93
0,0,150,119,101
0,0,152,119,100
0,0,156,124,103
0,0,155,123,100
0,0,150,114,90
0,0,152,118,91
0,0,184,147,120
0,0,219,182,153
0,0,227,191,159
0,0,227,191,159
0,0,228,192,160
0,0,227,193,158
0,0,227,194,161
0,0,228,195,164
0,0,227,196,165
0,0,227,196,165
0,0,232,197,165
0,0,233,197,165
0,0,233,197,165
0,0,234,198,166
0,0,234,198,166
0,0,235,199,167
0,0,237,198,167
0,0,237,198,167
0,0,236,197,166
0,0,235,196,165
0,0,236,195,165
0,0,235,194,164
0,0,234,193,163
0,0,234,193,163
0,0,233,192,162
0,0,233,192,162
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,230,191,162
0,0,230,191,162
0,0,230,191,162
0,0,230,191,162
0,0,228,191,164
0,0,227,190,163
0,0,226,189,162
0,0,225,188,161
0,0,225,188,161
0,0,224,187,160
0,0,222,188,160
0,0,223,188,158
0,0,223,188,160
0,0,222,187,159
0,0,220,186,159
0,0,218,184,157
0,0,215,183,158
0,0,213,183,157
0,0,215,185,161
0,0,214,184,160
0,0,212,184,162
0,0,212,184,160
0,0,212,184,162
0,0,208,182,159
0,0,203,177,154
0,0,195,172,154
0,0,180,163,155
0,0,171,159,159
0,0,168,159,160
0,0,169,160,163
0,0,158,156,161
0,0,146,145,153
0,0,139,139,149
0,0,135,139,151
0,0,143,145,158
0,0,151,155,167
0,0,158,162,173
0,0,159,162,171
0,0,161,160,168
0,0,161,158,165
0,0,156,154,159
0,0,150,148,153
0,0,143,142,150
0,0,134,133,141
0,0,121,121,133
0,0,109,109,121
0,0,99,99,111
0,0,91,91,103
0,0,82,84,97
0,0,78,80,93
0,0,73,76,91
0,0,76,79,94
0,0,83,89,105
0,0,98,104,120
0,0,113,120,138
0,0,125,132,150
0,0,128,135,153
0,0,127,134,152
0,0,130,137,155
0,0,134,141,159
0,0,135,142,160
0,0,132,139,157
0,0,132,139,158
0,0,134,141,160
0,0,132,140,161
0,0,127,135,158
0,0,126,133,159
0,0,125,132,158
0,0,153,97,50
0,0,156,95,48
0,0,159,93,45
0,0,160,92,43
0,0,162,90,42
0,0,160,89,45
0,0,155,90,50
0,0,150,91,57
0,0,131,84,56
0,0,99,54,33
0,0,70,29,9
0,0,63,22,2
0,0,84,40,15
0,0,124,75,43
0,0,150,96,60
0,0,151,92,52
0,0,154,89,49
0,0,153,88,50
0,0,150,84,49
0,0,147,83,47
0,0,142,82,46
0,0,142,82,46
0,0,145,83,46
0,0,146,84,47
0,0,147,84,43
0,0,147,83,45
0,0,148,88,51
0,0,140,86,52
0,0,130,83,55
0,0,99,57,33
0,0,64,29,9
0,0,79,46,27
0,0,131,99,76
0,0,166,134,109
0,0,192,158,130
0,0,196,165,134
0,0,200,169,138
0,0,198,170,133
0,0,190,165,125
0,0,192,164,125
0,0,188,162,125
0,0,187,159,122
0,0,183,154,120
0,0,178,151,121
0,0,179,149,123
0,0,176,148,126
0,0,172,144,122
0,0,172,141,121
0,0,163,125,112
0,0,162,122,110
0,0,158,122,108
0,0,154,121,104
0,0,150,119,99
0,0,145,117,95
0,0,142,116,93
0,0,140,116,90
0,0,138,117,90
0,0,137,117,92
0,0,137,115,91
0,0,137,115,91
0,0,138,116,93
0,0,141,119,98
0,0,146,119,102
0,0,147,121,104
0,0,147,127,103
0,0,143,126,100
0,0,148,128,103
0,0,147,127,102
0,0,146,122,98
0,0,148,126,102
0,0,152,128,104
0,0,142,116,93
0,0,103,75,53
0,0,82,51,30
0,0,75,42,23
0,0,84,49,30
0,0,84,49,30
0,0,84,47,29
0,0,86,49,31
0,0,84,47,29
0,0,80,43,25
0,0,80,43,25
0,0,83,45,26
0,0,87,44,25
0,0,87,44,25
0,0,90,43,23
0,0,91,43,21
0,0,90,42,19
0,0,97,49,26
0,0,98,50,27
0,0,96,50,26
0,0,99,57,32
0,0,102,62,36
0,0,89,53,27
0,0,83,49,22
0,0,89,62,32
0,0,82,63,21
0,0,106,89,43
0,0,142,124,78
0,0,171,147,99
0,0,181,150,103
0,0,183,147,99
0,0,194,154,105
0,0,209,166,115
0,0,220,173,119
0,0,227,178,122
0,0,228,176,118
0,0,222,171,108
0,0,226,178,114
0,0,240,191,124
0,0,243,194,127
0,0,239,188,109
0,0,234,174,76
0,0,234,173,66
0,0,226,165,59
0,0,214,152,51
0,0,201,143,44
0,0,194,138,45
0,0,188,132,47
0,0,183,127,50
0,0,169,116,48
0,0,166,114,56
0,0,163,113,64
0,0,160,111,70
0,0,159,110,77
0,0,159,109,82
0,0,157,109,86
0,0,157,111,88
0,0,146,101,82
0,0,144,98,82
0,0,140,97,81
0,0,139,96,80
0,0,138,95,79
0,0,142,99,83
0,0,145,102,85
0,0,147,104,87
0,0,144,102,86
0,0,144,103,85
0,0,144,106,87
0,0,146,108,89
0,0,147,110,91
0,0,149,110,93
0,0,147,112,93
0,0,147,112,93
0,0,143,110,93
0,0,145,109,93
0,0,145,113,92
0,0,147,112,92
0,0,145,109,87
0,0,153,117,93
0,0,186,149,123
0,0,219,182,155
0,0,227,190,161
0,0,227,191,159
0,0,228,192,160
0,0,228,194,159
0,0,228,195,162
0,0,226,195,164
0,0,226,197,165
0,0,227,196,165
0,0,232,197,165
0,0,234,198,166
0,0,234,198,166
0,0,234,198,166
0,0,234,199,167
0,0,235,199,167
0,0,237,198,167
0,0,238,199,168
0,0,237,198,167
0,0,236,197,166
0,0,237,196,166
0,0,236,195,165
0,0,235,194,164
0,0,234,193,163
0,0,233,192,162
0,0,233,192,162
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,230,191,162
0,0,230,191,162
0,0,230,191,162
0,0,230,191,162
0,0,227,190,163
0,0,226,189,162
0,0,225,188,161
0,0,225,188,161
0,0,224,187,160
0,0,224,187,160
0,0,223,188,160
0,0,223,188,158
0,0,223,188,160
0,0,222,187,159
0,0,220,186,159
0,0,218,184,157
0,0,214,182,157
0,0,213,181,156
0,0,215,185,161
0,0,214,184,160
0,0,214,183,162
0,0,214,183,162
0,0,214,183,162
0,0,209,183,160
0,0,204,176,154
0,0,199,172,155
0,0,182,163,156
0,0,175,161,160
0,0,171,159,159
0,0,170,160,161
0,0,162,156,160
0,0,149,146,153
0,0,142,140,151
0,0,142,141,155
0,0,152,151,165
0,0,154,156,169
0,0,157,159,171
0,0,160,158,169
0,0,162,159,168
0,0,163,160,167
0,0,160,155,162
0,0,153,148,155
0,0,141,140,148
0,0,132,131,139
0,0,118,118,128
0,0,106,106,116
0,0,96,96,108
0,0,89,89,101
0,0,81,83,96
0,0,77,79,92
0,0,77,79,94
0,0,80,82,97
0,0,88,91,108
0,0,103,106,123
0,0,118,123,142
0,0,131,136,155
0,0,135,140,159
0,0,135,140,159
0,0,135,142,160
0,0,139,146,164
0,0,139,146,164
0,0,135,142,161
0,0,133,140,159
0,0,133,140,159
0,0,129,137,158
0,0,123,131,154
0,0,118,125,151
0,0,116,123,149
0,0,154,98,51
0,0,155,97,51
0,0,160,94,46
0,0,162,92,43
0,0,162,90,42
0,0,161,88,45
0,0,157,89,50
0,0,149,90,56
0,0,131,81,54
0,0,99,54,35
0,0,71,28,9
0,0,63,20,1
0,0,82,37,14
0,0,124,75,43
0,0,151,97,61
0,0,153,93,56
0,0,156,91,53
0,0,156,88,51
0,0,151,85,50
0,0,148,84,48
0,0,145,82,47
0,0,145,82,47
0,0,146,84,47
0,0,147,84,49
0,0,146,82,44
0,0,147,85,46
0,0,153,91,54
0,0,144,90,56
0,0,134,87,61
0,0,101,59,37
0,0,62,25,9
0,0,73,37,21
0,0,122,87,67
0,0,163,128,106
0,0,197,161,135
0,0,210,176,148
0,0,216,185,154
0,0,214,184,150
0,0,204,176,137
0,0,200,172,133
0,0,190,160,122
0,0,185,155,119
0,0,179,149,115
0,0,174,145,115
0,0,173,141,116
0,0,171,140,120
0,0,167,139,118
0,0,167,136,118
0,0,156,116,106
0,0,157,114,107
0,0,151,113,104
0,0,148,110,99
0,0,144,108,94
0,0,139,106,87
0,0,136,104,83
0,0,132,104,82
0,0,127,103,77
0,0,127,103,79
0,0,126,102,78
0,0,127,103,79
0,0,129,105,81
0,0,134,107,88
0,0,138,109,93
0,0,138,113,93
0,0,140,120,95
0,0,136,119,89
0,0,143,122,93
0,0,143,124,94
0,0,143,119,91
0,0,148,124,96
0,0,150,125,95
0,0,139,113,86
0,0,101,74,47
0,0,77,45,20
0,0,67,35,14
0,0,79,44,22
0,0,87,51,29
0,0,90,52,31
0,0,89,51,32
0,0,82,44,25
0,0,86,49,33
0,0,88,48,36
0,0,90,51,36
0,0,96,50,37
0,0,96,50,34
0,0,97,48,33
0,0,97,46,29
0,0,95,44,23
0,0,91,38,20
0,0,110,57,39
0,0,109,61,41
0,0,100,54,31
0,0,100,60,35
0,0,102,64,41
0,0,99,63,39
0,0,93,61,36
0,0,97,77,40
0,0,92,73,31
0,0,97,74,33
0,0,110,82,42
0,0,125,92,49
0,0,138,100,55
0,0,152,109,66
0,0,162,118,71
0,0,189,143,93
0,0,199,149,98
0,0,202,151,96
0,0,200,148,90
0,0,207,159,97
0,0,225,174,111
0,0,227,177,114
0,0,224,171,91
0,0,226,165,59
0,0,227,167,47
0,0,222,161,44
0,0,217,155,42
0,0,220,160,50
0,0,222,164,57
0,0,212,154,54
0,0,195,138,48
0,0,183,126,45
0,0,180,123,52
0,0,173,118,61
0,0,166,112,65
0,0,159,108,65
0,0,155,102,70
0,0,153,99,71
0,0,148,98,73
0,0,157,109,89
0,0,153,106,90
0,0,148,102,87
0,0,145,99,84
0,0,142,99,83
0,0,144,98,82
0,0,144,101,84
0,0,147,101,85
0,0,149,106,89
0,0,151,106,87
0,0,151,106,87
0,0,153,106,88
0,0,150,107,90
0,0,151,105,89
0,0,147,106,88
0,0,144,107,89
0,0,152,116,100
0,0,148,111,95
0,0,145,110,91
0,0,145,110,91
0,0,147,110,91
0,0,162,124,103
0,0,193,156,130
0,0,226,186,160
0,0,227,190,161
0,0,228,191,162
0,0,228,192,160
0,0,228,193,161
0,0,228,195,162
0,0,227,196,167
0,0,226,197,165
0,0,229,196,165
0,0,233,198,166
0,0,234,198,166
0,0,234,198,166
0,0,235,199,167
0,0,234,199,167
0,0,235,199,167
0,0,238,199,168
0,0,238,199,168
0,0,237,198,167
0,0,237,198,167
0,0,237,196,166
0,0,236,195,165
0,0,235,194,164
0,0,234,193,163
0,0,234,193,163
0,0,233,192,162
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,231,190,160
0,0,230,191,162
0,0,230,191,162
0,0,229,190,161
0,0,229,190,161
0,0,227,190,163
0,0,226,189,162
0,0,225,188,161
0,0,224,187,160
0,0,224,187,160
0,0,223,186,159
0,0,222,187,159
0,0,222,187,159
0,0,222,187,159
0,0,222,187,159
0,0,220,186,159
0,0,219,183,157
0,0,216,182,157
0,0,215,181,156
0,0,216,184,161
0,0,215,183,160
0,0,215,182,163
0,0,215,184,163
0,0,215,184,164
0,0,210,182,160
0,0,206,175,154
0,0,201,172,156
0,0,186,166,157
0,0,178,163,160
0,0,174,160,160
0,0,172,160,162
0,0,165,156,161
0,0,153,148,155
0,0,148,142,154
0,0,146,144,158
0,0,158,156,170
0,0,159,158,172
0,0,160,158,172
0,0,159,155,169
0,0,164,158,168
0,0,167,162,169
0,0,162,156,166
0,0,155,149,159
0,0,140,139,147
0,0,131,129,140
0,0,117,117,127
0,0,104,104,114
0,0,95,95,107
0,0,88,88,100
0,0,80,82,95
0,0,77,79,94
0,0,86,88,103
0,0,87,88,106
0,0,94,97,114
0,0,107,110,127
0,0,120,125,144
0,0,132,137,156
0,0,135,140,159
0,0,135,140,159
0,0,137,144,162
0,0,141,148,166
0,0,141,148,167
0,0,136,143,162
0,0,133,140,159
0,0,133,140,159
0,0,127,135,156
0,0,120,128,151
0,0,108,115,141
0,0,106,113,139
0,0,158,102,55
0,0,158,100,54
0,0,161,99,52
0,0,163,97,49
0,0,162,95,50
0,0,162,95,52
0,0,155,96,54
0,0,154,96,59
0,0,140,92,56
0,0,109,64,35
0,0,72,30,5
0,0,61,20,0
0,0,83,42,14
0,0,120,77,43
0,0,142,96,60
0,0,151,97,59
0,0,155,93,52
0,0,154,93,49
0,0,150,91,49
0,0,148,89,49
0,0,146,86,49
0,0,146,87,47
0,0,146,84,43
0,0,146,85,41
0,0,146,84,43
0,0,147,88,44
0,0,146,89,46
0,0,146,93,53
0,0,134,88,55
0,0,103,62,34
0,0,73,37,11
0,0,69,33,11
0,0,127,87,61
0,0,167,126,98
0,0,205,164,134
0,0,218,179,148
0,0,216,178,142
0,0,212,177,139
0,0,202,169,128
0,0,191,157,119
0,0,180,150,112
0,0,167,137,99
0,0,151,121,85
0,0,142,112,76
0,0,141,110,79
0,0,143,113,85
0,0,145,115,87
0,0,143,116,89
0,0,140,113,84
0,0,138,112,85
0,0,136,110,85
0,0,134,108,83
0,0,131,105,78
0,0,129,103,76
0,0,127,101,74
0,0,126,100,75
0,0,128,102,77
0,0,120,94,71
0,0,114,88,65
0,0,114,89,67
0,0,120,91,73
0,0,125,96,80
0,0,134,105,89
0,0,142,115,96
0,0,138,117,98
0,0,140,119,100
0,0,144,123,104
0,0,143,125,105
0,0,143,125,103
0,0,147,129,107
0,0,151,130,109
0,0,148,127,106
0,0,111,86,64
0,0,84,57,36
0,0,76,45,24
0,0,84,52,31
0,0,88,51,32
0,0,88,50,31
0,0,95,54,34
0,0,99,57,35
0,0,103,58,35
0,0,103,59,32
0,0,105,59,33
0,0,105,59,33
0,0,106,59,33
0,0,107,60,32
0,0,107,60,32
0,0,107,60,32
0,0,111,62,32
0,0,114,63,32
0,0,117,68,36
0,0,120,71,39
0,0,120,71,39
0,0,116,70,34
0,0,113,67,33
0,0,113,64,32
